no,lng,lat,sites,hotel
17252,-73.846458,40.858636,,N
17253,-73.846143,40.868795,,N
17254,-73.8504569,40.8113357,,N
17255,-73.915576,40.883606,,N
17256,-73.9117332,40.8881949,,N
17257,-73.9084956,40.8935667,,N
17258,-73.908478,40.894324,,N
17259,-73.9074517,40.8993976,,N
17260,-73.9060342,40.9017083,,N
17261,-73.9041,40.906862,,N
17262,-73.8105718,40.8246974,,N
17263,-73.810236,40.824397,,N
17264,-73.82323,40.813126,,N
17265,-73.823822,40.814123,,N
17266,-73.824973,40.81605,,N
17267,-73.8685957,40.8580975,,N
17268,-73.868576,40.858828,,N
17269,-73.868229,40.869684,,N
17270,-73.8681464,40.8753058,,N
17271,-73.867265,40.879825,,N
17272,-73.866201,40.882014,,N
17273,-73.920063,40.8226594,,N
17274,-73.9193998,40.8238606,,N
17275,-73.905979,40.838505,,N
17276,-73.904842,40.838156,,N
17277,-73.904509,40.838018,,N
17278,-73.9019918,40.8371385,,N
17279,-73.900567,40.836592,,N
17280,-73.90891,40.838376,,N
17281,-73.914351,40.840292,,N
17282,-73.912079,40.839453,,N
17283,-73.846578,40.903153,,N
17284,-73.877612,40.87068,,N
17285,-73.877078,40.870102,,N
17286,-73.885055,40.873594,,N
17287,-73.89644,40.854908,,N
17288,-73.895609,40.854571,,N
17289,-73.895149,40.854629,,N
17290,-73.899672,40.855669,,N
17291,-73.898776,40.855364,,N
17292,-73.898165,40.855146,,N
17293,-73.889971,40.852103,,N
17294,-73.889518,40.851803,,N
17295,-73.888953,40.851441,,N
17296,-73.888782,40.851341,,N
17297,-73.8876978,40.8509525,,N
17298,-73.883778,40.848682,,N
17299,-73.892167,40.85277,,N
17300,-73.898078,40.855288,,N
17301,-73.897665,40.855113,,N
17302,-73.9068554,40.8112143,,N
17303,-73.90633,40.812667,,N
17304,-73.9053301,40.8154624,,N
17305,-73.904546,40.819239,,N
17306,-73.904107,40.820296,,N
17307,-73.902331,40.824666,,N
17308,-73.9016128,40.8262768,,N
17309,-73.900935,40.827928,,N
17310,-73.899731,40.830806,,N
17311,-73.921193,40.838156,,N
17312,-73.924782,40.840104,,N
17313,-73.926459,40.840179,,N
17314,-73.9268996,40.840224,,N
17315,-73.885556,40.868143,,N
17316,-73.884429,40.866801,,N
17317,-73.887786,40.870741,,N
17318,-73.887157,40.870227,,N
17319,-73.861893,40.840523,,N
17320,-73.8423149,40.8526589,,N
17321,-73.806271,40.8219,,N
17322,-73.9111404,40.8908488,,N
17323,-73.9126231,40.8908211,,N
17324,-73.849531,40.83664,,N
17325,-73.912782,40.804845,,N
17326,-73.9124037,40.8055659,,N
17327,-73.9120517,40.8062465,,N
17328,-73.9111083,40.8080387,,N
17329,-73.9103664,40.8096475,,N
17330,-73.9095984,40.8117861,,N
17331,-73.9090766,40.8132432,,N
17332,-73.90858,40.8146445,,N
17333,-73.9080465,40.8160281,,N
17334,-73.9035067,40.8267182,,N
17335,-73.90283,40.828384,,N
17336,-73.9026299,40.8292524,,N
17337,-73.9064337,40.8196949,,N
17338,-73.9059992,40.8207504,,N
17339,-73.9115553,40.8288733,,N
17340,-73.9113991,40.8291428,,N
17341,-73.908691,40.833938,,N
17342,-73.905383,40.839769,,N
17343,-73.904155,40.84197,,N
17344,-73.901413,40.846863,,N
17345,-73.9009553,40.847706,,N
17346,-73.899526,40.850104,,N
17347,-73.895581,40.856246,,N
17348,-73.8939486,40.8587858,,N
17349,-73.893215,40.859874,,N
17350,-73.890105,40.862616,,N
17351,-73.885937,40.865924,,N
17352,-73.88514,40.866383,,N
17353,-73.883625,40.867258,,N
17354,-73.882843,40.867736,,N
17355,-73.881841,40.86837,,N
17356,-73.879719,40.869546,,N
17357,-73.862613,40.897407,,N
17358,-73.862428,40.898091,,N
17359,-73.887391,40.81795,,N
17360,-73.815214,40.815264,,N
17361,-73.813839,40.81555,,N
17362,-73.811891,40.815796,,N
17363,-73.910857,40.800447,,N
17364,-73.9096858,40.7997652,,N
17365,-73.90853,40.799092,,N
17366,-73.930713,40.809314,,N
17367,-73.8802751,40.8054615,,N
17368,-73.8828,40.815061,,N
17369,-73.847589,40.83741,,N
17370,-73.845531,40.839173,,N
17371,-73.862166,40.89084,,N
17372,-73.860298,40.890244,,N
17373,-73.8592613,40.8898935,,N
17374,-73.850662,40.887175,,N
17375,-73.847903,40.886296,,N
17376,-73.905413,40.812476,,N
17377,-73.9044246,40.8152738,,N
17378,-73.904,40.816514,,N
17379,-73.903437,40.818968,,N
17380,-73.90299,40.820027,,N
17381,-73.901176,40.824389,,N
17382,-73.9005142,40.8260134,,N
17383,-73.8997883,40.8277021,,N
17384,-73.898794,40.830105,,N
17385,-73.898627,40.830506,,N
17386,-73.898842,40.831751,,N
17387,-73.8990627,40.8319651,,N
17388,-73.898506,40.829946,,N
17389,-73.869278,40.869677,,N
17390,-73.869215,40.875329,,N
17391,-73.8695492,40.8577617,,N
17392,-73.869516,40.858869,,N
17393,-73.85565,40.869497,,N
17394,-73.85555,40.871813,,N
17395,-73.85554,40.873013,,N
17396,-73.854845,40.87546,,N
17397,-73.854446,40.876183,,N
17398,-73.853383,40.878103,,N
17399,-73.852483,40.879463,,N
17400,-73.851567,40.880825,,N
17401,-73.850651,40.882192,,N
17402,-73.850201,40.88287,,N
17403,-73.849735,40.883555,,N
17404,-73.848364,40.88561,,N
17405,-73.847444,40.886978,,N
17406,-73.846262,40.889098,,N
17407,-73.818875,40.814721,,N
17408,-73.869984,40.826632,,N
17409,-73.8706041,40.8293021,,N
17410,-73.869093,40.822822,,N
17411,-73.86941,40.824186,,N
17412,-73.8575033,40.8080691,,N
17413,-73.828033,40.836152,,N
17414,-73.827675,40.835618,,N
17415,-73.925487,40.841771,,N
17416,-73.890036,40.809629,,N
17417,-73.890975,40.813213,,N
17418,-73.891116,40.813805,,N
17419,-73.894121,40.8183524,,N
17420,-73.894918,40.820007,,N
17421,-73.894871,40.823937,,N
17422,-73.9223135,40.8473908,,N
17423,-73.9078005,40.8034819,,N
17424,-73.906622,40.802796,,N
17425,-73.847979,40.841719,,N
17426,-73.860507,40.86693,,N
17427,-73.860422,40.869585,,N
17428,-73.86031,40.873101,,N
17429,-73.860264,40.874378,,N
17430,-73.856064,40.84642,,N
17431,-73.860184,40.852269,,N
17432,-73.8215407,40.8648607,,N
17433,-73.896425,40.860997,,N
17434,-73.895376,40.860744,,N
17435,-73.894042,40.860279,,N
17436,-73.892257,40.85941,,N
17437,-73.891921,40.859245,,N
17438,-73.891125,40.85887,,N
17439,-73.89112,40.858659,,N
17440,-73.888457,40.857279,,N
17441,-73.886817,40.856434,,N
17442,-73.886116,40.856094,,N
17443,-73.884002,40.855057,,N
17444,-73.882055,40.839169,,N
17445,-73.807316,40.812355,,N
17446,-73.806639,40.812689,,N
17447,-73.895359,40.846518,,N
17448,-73.892929,40.850571,,N
17449,-73.858277,40.806423,,N
17450,-73.8570209,40.8063327,,N
17451,-73.7996999,40.8672702,,N
17452,-73.79932,40.868125,,N
17453,-73.799399,40.86827,,N
17454,-73.799872,40.868389,,N
17455,-73.800455,40.867308,,N
17456,-73.800043,40.867147,,N
17457,-73.7960414,40.866325,,N
17458,-73.8021223,40.8621797,,N
17459,-73.8010782,40.8656153,,N
17460,-73.800442,40.866848,,N
17461,-73.79944,40.868718,,N
17462,-73.8966535,40.8827541,,N
17463,-73.844379,40.889773,,N
17464,-73.843498,40.889968,,N
17465,-73.841741,40.890354,,N
17466,-73.839099,40.890933,,N
17467,-73.8346889,40.8919069,,N
17468,-73.8062307,40.822253,,N
17469,-73.807225,40.822183,,N
17470,-73.8076245,40.822153,,N
17471,-73.826391,40.813234,,N
17472,-73.824677,40.813827,,N
17473,-73.821063,40.814949,,N
17474,-73.81923,40.815332,,N
17475,-73.81832,40.815527,,N
17476,-73.816713,40.815855,,N
17477,-73.81562,40.816083,,N
17478,-73.814075,40.816402,,N
17479,-73.812277,40.816553,,N
17480,-73.8060323,40.8173297,,N
17481,-73.842788,40.893094,,N
17482,-73.8439368,40.8961191,,N
17483,-73.8441639,40.8968959,,N
17484,-73.8369051,40.8800788,,N
17485,-73.837284,40.880656,,N
17486,-73.838538,40.882872,,N
17487,-73.8391258,40.8840785,,N
17488,-73.864341,40.897202,,N
17489,-73.864056,40.897931,,N
17490,-73.863196,40.9001,,N
17491,-73.822857,40.82447,,N
17492,-73.822525,40.824537,,N
17493,-73.820508,40.824944,,N
17494,-73.88965,40.825136,,N
17495,-73.885391,40.81033,,N
17496,-73.8864776,40.8144614,,N
17497,-73.7899056,40.8532234,,N
17498,-73.7883773,40.8535969,,N
17499,-73.8610357,40.8549497,,N
17500,-73.9067076,40.808895,,N
17501,-73.9050784,40.8104974,,N
17502,-73.903417,40.811507,,N
17503,-73.901093,40.81218,,N
17504,-73.871206,40.839675,,N
17505,-73.870571,40.840542,,N
17506,-73.87009,40.841177,,N
17507,-73.868697,40.842055,,N
17508,-73.8663377,40.8435655,,N
17509,-73.8655913,40.843776,,N
17510,-73.864671,40.843959,,N
17511,-73.8638,40.844143,,N
17512,-73.856871,40.846054,,N
17513,-73.854447,40.847146,,N
17514,-73.853636,40.847511,,N
17515,-73.85283,40.847874,,N
17516,-73.849433,40.849337,,N
17517,-73.847732,40.849961,,N
17518,-73.8079714,40.8240911,,N
17519,-73.8077312,40.8241147,,N
17520,-73.8072172,40.8241651,,N
17521,-73.884286,40.881255,,N
17522,-73.882087,40.883133,,N
17523,-73.8487735,40.8662444,,N
17524,-73.8552288,40.8089185,,N
17525,-73.908207,40.807152,,N
17526,-73.9075347,40.8090663,,N
17527,-73.906225,40.810742,,N
17528,-73.9041609,40.8120997,,N
17529,-73.9014465,40.8129056,,N
17530,-73.8962218,40.8163105,,N
17531,-73.893067,40.819364,,N
17532,-73.891891,40.828547,,N
17533,-73.890714,40.832409,,N
17534,-73.886185,40.840105,,N
17535,-73.88566,40.84271,,N
17536,-73.8851098,40.8452313,,N
17537,-73.88379,40.846783,,N
17538,-73.8829914,40.8494942,,N
17539,-73.882556,40.8502273,,N
17540,-73.882322,40.851061,,N
17541,-73.881668,40.853348,,N
17542,-73.9194598,40.8305471,,N
17543,-73.9193855,40.8308831,,N
17544,-73.9189401,40.831636,,N
17545,-73.867068,40.896914,,N
17546,-73.867195,40.897592,,N
17547,-73.867573,40.899631,,N
17548,-73.867827,40.90099,,N
17549,-73.820598,40.822661,,N
17550,-73.8196488,40.8222118,,N
17551,-73.818889,40.821855,,N
17552,-73.816903,40.820898,,N
17553,-73.81535,40.820312,,N
17554,-73.814067,40.819907,,N
17555,-73.8778708,40.8399812,,N
17556,-73.803366,40.810783,,N
17557,-73.807187,40.821819,,N
17558,-73.854857,40.809853,,N
17559,-73.8972316,40.9082023,,N
17560,-73.8980087,40.9083473,,N
17561,-73.898245,40.907571,,N
17562,-73.8976162,40.9103136,,N
17563,-73.898538,40.906458,,N
17564,-73.898398,40.906942,,N
17565,-73.805949,40.810709,,N
17566,-73.803846,40.811831,,N
17567,-73.862292,40.835573,,N
17568,-73.9100229,40.8934575,,N
17569,-73.9115331,40.893873,,N
17570,-73.852173,40.858499,,N
17571,-73.851824,40.869426,,N
17572,-73.8521352,40.8744555,,N
17573,-73.922274,40.82497,,N
17574,-73.921739,40.82564,,N
17575,-73.902405,40.878022,,N
17576,-73.900774,40.8803243,,N
17577,-73.8951316,40.8856688,,N
17578,-73.835559,40.851964,,N
17579,-73.834658,40.851909,,N
17580,-73.831961,40.851737,,N
17581,-73.831054,40.851687,,N
17582,-73.848062,40.853239,,N
17583,-73.847608,40.853219,,N
17584,-73.8433106,40.8528092,,N
17585,-73.867122,40.83674,,N
17586,-73.8674108,40.840296,,N
17587,-73.8659142,40.8299329,,N
17588,-73.850178,40.854474,,N
17589,-73.848901,40.855289,,N
17590,-73.886729,40.840431,,N
17591,-73.7837819,40.8400318,,N
17592,-73.8361945,40.8458556,,N
17593,-73.851231,40.906234,,N
17594,-73.8454255,40.8925143,,N
17595,-73.846875,40.8963,,N
17596,-73.8357433,40.871641,,N
17597,-73.838558,40.8771283,,N
17598,-73.841271,40.882192,,N
17599,-73.8242272,40.8647374,,N
17600,-73.8686585,40.8566264,,N
17601,-73.825189,40.841178,,N
17602,-73.825138,40.843343,,N
17603,-73.825079,40.844304,,N
17604,-73.8547104,40.8570607,,N
17605,-73.854615,40.86948,,N
17606,-73.854543,40.872605,,N
17607,-73.898895,40.818534,,N
17608,-73.898874,40.82385,,N
17609,-73.8970019,40.8280496,,N
17610,-73.8963937,40.828766,,N
17611,-73.914873,40.851047,,N
17612,-73.8436733,40.854694,,N
17613,-73.842054,40.854437,,N
17614,-73.849422,40.852119,,N
17615,-73.8527345,40.8572386,,N
17616,-73.852758,40.869441,,N
17617,-73.853109,40.85841,,N
17618,-73.909182,40.807452,,N
17619,-73.9085278,40.809272,,N
17620,-73.907764,40.811399,,N
17621,-73.907245,40.812855,,N
17622,-73.9062412,40.8156521,,N
17623,-73.8888919,40.8845166,,N
17624,-73.848742,40.852644,,N
17625,-73.900899,40.834896,,N
17626,-73.8551319,40.8134276,,N
17627,-73.885165,40.883632,,N
17628,-73.925553,40.811941,,N
17629,-73.923829,40.812824,,N
17630,-73.922088,40.813731,,N
17631,-73.919467,40.815074,,N
17632,-73.9185885,40.8155433,,N
17633,-73.915528,40.817581,,N
17634,-73.915263,40.817825,,N
17635,-73.914953,40.818077,,N
17636,-73.914031,40.818956,,N
17637,-73.91352,40.819542,,N
17638,-73.912168,40.821486,,N
17639,-73.907931,40.825996,,N
17640,-73.907739,40.826492,,N
17641,-73.907228,40.827783,,N
17642,-73.907031,40.82828,,N
17643,-73.9050316,40.8327485,,N
17644,-73.901175,40.838198,,N
17645,-73.897611,40.84381,,N
17646,-73.896837,40.845362,,N
17647,-73.896177,40.846659,,N
17648,-73.893426,40.851404,,N
17649,-73.890902,40.854117,,N
17650,-73.890443,40.855047,,N
17651,-73.891106,40.857427,,N
17652,-73.891111,40.858385,,N
17653,-73.807547,40.823025,,N
17654,-73.844178,40.903559,,N
17655,-73.843864,40.855397,,N
17656,-73.8413801,40.8550366,,N
17657,-73.9063567,40.8281334,,N
17658,-73.904909,40.827277,,N
17659,-73.918307,40.831422,,N
17660,-73.913124,40.8297,,N
17661,-73.90508,40.827114,,N
17662,-73.904293,40.82692,,N
17663,-73.90274,40.8265393,,N
17664,-73.880331,40.821302,,N
17665,-73.8810357,40.8242974,,N
17666,-73.882381,40.82998,,N
17667,-73.858789,40.824209,,N
17668,-73.8616208,40.8305104,,N
17669,-73.862776,40.8336658,,N
17670,-73.863156,40.835531,,N
17671,-73.864465,40.841088,,N
17672,-73.8671528,40.84814,,N
17673,-73.8673578,40.848703,,N
17674,-73.8674224,40.8488743,,N
17675,-73.8677566,40.8524065,,N
17676,-73.8677174,40.8536605,,N
17677,-73.8676542,40.8572381,,N
17678,-73.8676368,40.8578406,,N
17679,-73.8676075,40.8588971,,N
17680,-73.8672075,40.8697023,,N
17681,-73.8670528,40.874312,,N
17682,-73.8670412,40.8751699,,N
17683,-73.8655716,40.8785227,,N
17684,-73.8651947,40.8791719,,N
17685,-73.8639338,40.8814433,,N
17686,-73.8631662,40.8828561,,N
17687,-73.8623761,40.8842567,,N
17688,-73.8615868,40.8856676,,N
17689,-73.8611948,40.8863639,,N
17690,-73.8608043,40.8870671,,N
17691,-73.8596372,40.8891917,,N
17692,-73.8588785,40.89061,,N
17693,-73.8584713,40.8913364,,N
17694,-73.8577088,40.8927345,,N
17695,-73.8569108,40.8941458,,N
17696,-73.8565245,40.89485,,N
17697,-73.8515378,40.902032,,N
17698,-73.8493768,40.905722,,N
17699,-73.843382,40.864317,,N
17700,-73.84171,40.864281,,N
17701,-73.7893675,40.8443247,,N
17702,-73.7877947,40.8446833,,N
17703,-73.7857202,40.8451566,,N
17704,-73.893521,40.862825,,N
17705,-73.893136,40.862711,,N
17706,-73.827231,40.836487,,N
17707,-73.82694,40.836062,,N
17708,-73.826751,40.836699,,N
17709,-73.8313078,40.8493125,,N
17710,-73.820071,40.833548,,N
17711,-73.818349,40.83395,,N
17712,-73.831316,40.828646,,N
17713,-73.829742,40.829423,,N
17714,-73.82895,40.829808,,N
17715,-73.827372,40.830582,,N
17716,-73.826519,40.831001,,N
17717,-73.82514,40.831677,,N
17718,-73.823489,40.832487,,N
17719,-73.822623,40.832914,,N
17720,-73.9034164,40.8285709,,N
17721,-73.900252,40.831195,,N
17722,-73.8941179,40.834931,,N
17723,-73.8846517,40.8391348,,N
17724,-73.8843305,40.8392552,,N
17725,-73.881674,40.8396074,,N
17726,-73.8803688,40.840111,,N
17727,-73.868882,40.8572173,,N
17728,-73.8682604,40.8579849,,N
17729,-73.858571,40.868571,,N
17730,-73.857616,40.869383,,N
17731,-73.85745,40.869533,,N
17732,-73.856601,40.870425,,N
17733,-73.8514347,40.8749854,,N
17734,-73.847298,40.876733,,N
17735,-73.846368,40.877035,,N
17736,-73.844101,40.878444,,N
17737,-73.843415,40.878989,,N
17738,-73.843241,40.879109,,N
17739,-73.839652,40.880926,,N
17740,-73.826049,40.886533,,N
17741,-73.825227,40.886845,,N
17742,-73.821265,40.889132,,N
17743,-73.898334,40.910901,,N
17744,-73.900087,40.911239,,N
17745,-73.92926,40.836094,,N
17746,-73.927092,40.838625,,N
17747,-73.926231,40.842099,,N
17748,-73.924128,40.843909,,N
17749,-73.9096496,40.8574544,,N
17750,-73.9033274,40.8653162,,N
17751,-73.8997016,40.8700417,,N
17752,-73.899303,40.871244,,N
17753,-73.9205223,40.8468757,,N
17754,-73.91575,40.8501487,,N
17755,-73.915373,40.8504245,,N
17756,-73.883417,40.850472,,N
17757,-73.893891,40.80905,,N
17758,-73.888149,40.809915,,N
17759,-73.88355,40.810607,,N
17760,-73.8859498,40.8511884,,N
17761,-73.885543,40.851998,,N
17762,-73.884461,40.854152,,N
17763,-73.850766,40.81723,,N
17764,-73.876438,40.896871,,N
17765,-73.859445,40.895794,,N
17766,-73.8562028,40.8421846,,N
17767,-73.8372321,40.8573656,,N
17768,-73.7897373,40.8560928,,N
17769,-73.7888746,40.8563034,,N
17770,-73.9108878,40.7985804,,N
17771,-73.9102895,40.7991679,,N
17772,-73.907294,40.802132,,N
17773,-73.906052,40.803367,,N
17774,-73.8859673,40.8804838,,N
17775,-73.9028518,40.8518568,,N
17776,-73.901399,40.850777,,N
17777,-73.900694,40.850253,,N
17778,-73.824631,40.831076,,N
17779,-73.825723,40.832359,,N
17780,-73.8263,40.833037,,N
17781,-73.827808,40.834867,,N
17782,-73.828798,40.835826,,N
17783,-73.832062,40.84038,,N
17784,-73.832529,40.84095,,N
17785,-73.8328957,40.8414193,,N
17786,-73.83293,40.842806,,N
17787,-73.832208,40.849394,,N
17788,-73.849524,40.840273,,N
17789,-73.8988246,40.9012655,,N
17790,-73.9070216,40.9019815,,N
17791,-73.9078337,40.9022589,,N
17792,-73.9101816,40.9030723,,N
17793,-73.9126071,40.9035801,,N
17794,-73.913701,40.903793,,N
17795,-73.8445434,40.8927077,,N
17796,-73.845989,40.896495,,N
17797,-73.8349002,40.8719133,,N
17798,-73.837251,40.876568,,N
17799,-73.838716,40.879272,,N
17800,-73.840417,40.8824,,N
17801,-73.9052071,40.898023,,N
17802,-73.9052887,40.8980301,,N
17803,-73.904774,40.897483,,N
17804,-73.9098879,40.8998106,,N
17805,-73.84811,40.852612,,N
17806,-73.849483,40.855815,,N
17807,-73.894776,40.85593,,N
17808,-73.894432,40.855786,,N
17809,-73.888912,40.852979,,N
17810,-73.888073,40.852734,,N
17811,-73.8990689,40.8571158,,N
17812,-73.8981743,40.8568082,,N
17813,-73.897307,40.85651,,N
17814,-73.848066,40.880161,,N
17815,-73.8471542,40.8807701,,N
17816,-73.844753,40.8797502,,N
17817,-73.844263,40.88042,,N
17818,-73.843798,40.881021,,N
17819,-73.8433843,40.8816527,,N
17820,-73.9179749,40.8422394,,N
17821,-73.9179352,40.8430697,,N
17822,-73.917452,40.844176,,N
17823,-73.91633,40.847256,,N
17824,-73.916224,40.847559,,N
17825,-73.857608,40.869535,,N
17826,-73.85749,40.873049,,N
17827,-73.850889,40.842753,,N
17828,-73.851109,40.8438891,,N
17829,-73.8601397,40.8568321,,N
17830,-73.917566,40.823884,,N
17831,-73.9145046,40.8229446,,N
17832,-73.9128742,40.8224443,,N
17833,-73.914938,40.855701,,N
17834,-73.860619,40.893667,,N
17835,-73.849097,40.890001,,N
17836,-73.905793,40.879418,,N
17837,-73.912052,40.882468,,N
17838,-73.913102,40.882811,,N
17839,-73.9167841,40.8839842,,N
17840,-73.919267,40.884805,,N
17841,-73.9202148,40.885118,,N
17842,-73.8271133,40.8316925,,N
17843,-73.892223,40.858833,,N
17844,-73.814888,40.814577,,N
17845,-73.825982,40.830417,,N
17846,-73.824081,40.812833,,N
17847,-73.8258344,40.8157557,,N
17848,-73.899496,40.906609,,N
17849,-73.9012709,40.9068571,,N
17850,-73.902175,40.906575,,N
17851,-73.905088,40.907015,,N
17852,-73.9067328,40.9064221,,N
17853,-73.8452823,40.8207873,,N
17854,-73.788231,40.8508617,,N
17855,-73.7865296,40.8512684,,N
17856,-73.7856576,40.8514762,,N
17857,-73.7911643,40.8476872,,N
17858,-73.7895115,40.8480277,,N
17859,-73.7869763,40.8485974,,N
17860,-73.786893,40.8483736,,N
17861,-73.7847366,40.8488796,,N
17862,-73.86658,40.85787,,N
17863,-73.866996,40.848673,,N
17864,-73.8667571,40.8523883,,N
17865,-73.86672,40.853643,,N
17866,-73.8666494,40.8566499,,N
17867,-73.866098,40.874215,,N
17868,-73.865943,40.875052,,N
17869,-73.866205,40.869694,,N
17870,-73.866137,40.872884,,N
17871,-73.865278,40.885193,,N
17872,-73.854122,40.881637,,N
17873,-73.863728,40.888017,,N
17874,-73.852371,40.884398,,N
17875,-73.849585,40.883345,,N
17876,-73.8476755,40.8129128,,N
17877,-73.848112,40.814687,,N
17878,-73.8500813,40.814414,,N
17879,-73.851751,40.821441,,N
17880,-73.852589,40.825044,,N
17881,-73.853261,40.827919,,N
17882,-73.853986,40.831044,,N
17883,-73.854827,40.834645,,N
17884,-73.92663,40.826608,,N
17885,-73.923488,40.831973,,N
17886,-73.914122,40.85554,,N
17887,-73.892881,40.811738,,N
17888,-73.9077527,40.8427205,,N
