id,lng,lat,depth,order
16559,-73.8978613,40.8826959,2,30588
16560,-73.8969687,40.8830692,1,4333
16561,-73.8944852,40.8838925,2,22551
16562,-73.893128,40.883679,21,55777
16563,-73.892174,40.884532,4,35588
16564,-73.8917623,40.885072,1,4334
16565,-73.9155508,40.8290288,5,42579
16566,-73.914852,40.830261,1,20845
16567,-73.913681,40.832264,9,52020
16568,-73.912057,40.835013,5,44994
16569,-73.909882,40.838709,2,18724
16570,-73.921245,40.81622,1,10428
16571,-73.874366,40.839038,2,17841
16572,-73.873561,40.839794,5,43465
16573,-73.871534,40.842514,4,39738
16574,-73.870301,40.843549,5,40986
16575,-73.866879,40.845066,2,23882
16576,-73.8661058,40.84521,10,52914
16577,-73.865194,40.845415,3,37440
16578,-73.864323,40.845596,1,28847
16579,-73.862585,40.845961,5,43883
16580,-73.860805,40.846332,3,28848
16581,-73.86033,40.846427,2,20846
16582,-73.858702,40.847,5,43028
16583,-73.857895,40.847364,1,30589
16584,-73.857086,40.847729,6,47987
16585,-73.855468,40.848458,7,49942
16586,-73.854663,40.848821,1,30590
16587,-73.853853,40.849184,9,51294
16588,-73.850499,40.850696,1,19507
16589,-73.849689,40.851059,11,52915
16590,-73.848613,40.85108,3,40987
16591,-73.848214,40.851091,1,19508
16592,-73.8443118,40.8512002,1,20847
16593,-73.8434079,40.8508898,1,4335
16594,-73.907299,40.856404,4,42580
16595,-73.8372629,40.844556,1,10429
16596,-73.8187658,40.8726418,1,10430
16597,-73.858178,40.806,2,13990
16598,-73.8564656,40.8058714,1,9716
16599,-73.9037727,40.8967457,2,25440
16600,-73.816964,40.814268,2,25441
16601,-73.817288,40.814962,1,4336
16602,-73.817627,40.815666,9,50402
16603,-73.818306,40.817064,1,17764
16604,-73.818931,40.818301,7,47353
16605,-73.819862,40.81987,1,18686
16606,-73.8210108,40.8217185,5,39739
16607,-73.8225965,40.8236384,4,39042
16608,-73.823505,40.824673,1,5211
16609,-73.825415,40.826966,4,39740
16610,-73.828162,40.830197,2,18800
16611,-73.83045,40.833337,1,456
16612,-73.843544,40.871255,8,51393
16613,-73.841624,40.871876,2,20848
16614,-73.840792,40.872147,5,43466
16615,-73.83996,40.872414,9,51563
16616,-73.8366172,40.8734599,1,27629
16617,-73.8357674,40.8737195,3,32068
16618,-73.865081,40.884293,26,56229
16619,-73.8627616,40.8835453,6,47988
16620,-73.859941,40.882665,1,22552
16621,-73.854554,40.880947,1,27351
16622,-73.852033,40.88014,6,47770
16623,-73.855149,40.89193,2,28849
16624,-73.9290347,40.8312942,2,30591
16625,-73.9285672,40.8319004,1,5212
16626,-73.9281027,40.8325027,5,43029
16627,-73.9261364,40.8350522,8,49359
16628,-73.923707,40.838202,3,36536
16629,-73.8412321,40.8406241,2,23735
16630,-73.841461,40.840956,5,45299
16631,-73.844291,40.844683,1,4337
16632,-73.844924,40.8454068,8,50903
16633,-73.861142,40.847288,1,4338
16634,-73.861603,40.848547,5,44273
16635,-73.862061,40.852307,1,28850
16636,-73.8464853,40.8122991,1,457
16637,-73.8466307,40.8130407,4,36537
16638,-73.847054,40.814826,1,13510
16639,-73.848341,40.820363,1,5213
16640,-73.84852,40.821123,2,28851
16641,-73.84869,40.821856,1,13511
16642,-73.84953,40.825455,7,50069
16643,-73.850202,40.828332,6,45607
16644,-73.8506042,40.8300547,15,55127
16645,-73.8510494,40.8319307,1,26168
16646,-73.8516706,40.8342374,15,54882
16647,-73.85207,40.835625,5,42581
16648,-73.852331,40.83701,1,15466
16649,-73.8526619,40.8387314,3,38279
16650,-73.85287,40.839851,2,30592
16651,-73.853095,40.841047,1,16658
16652,-73.9133146,40.8096556,4,39043
16653,-73.9115917,40.8090718,1,4339
16654,-73.855241,40.893624,2,24442
16655,-73.854848,40.894329,1,22553
16656,-73.85396,40.895936,1,4340
16657,-73.851461,40.899285,2,28852
16658,-73.8537171,40.8075291,2,5214
16659,-73.8725334,40.8389026,1,458
16660,-73.900884,40.84941,30,56356
16661,-73.900097,40.849209,4,43030
16662,-73.898875,40.848812,3,28256
16663,-73.898513,40.848698,2,32069
16664,-73.896505,40.848045,3,35589
16665,-73.8956129,40.8478135,1,33397
16666,-73.894732,40.847563,2,34523
16667,-73.89304,40.846971,6,45300
16668,-73.891876,40.846578,1,9717
16669,-73.902801,40.850066,4,37441
16670,-73.890436,40.846227,1,16659
16671,-73.887233,40.844636,5,44274
16672,-73.886149,40.844108,1,14552
16673,-73.885454,40.843767,10,51483
16674,-73.88404,40.843094,3,34524
16675,-73.882065,40.842121,5,40383
16676,-73.879377,40.840953,1,15467
16677,-73.897274,40.88237,1,7837
16678,-73.8979938,40.8840349,11,53212
16679,-73.8989481,40.8846038,4,39741
16680,-73.902499,40.886079,5,39742
16681,-73.903156,40.886512,3,28853
16682,-73.9034753,40.8867154,1,459
16683,-73.9130107,40.8890104,3,28257
16684,-73.810722,40.823237,2,22554
16685,-73.809099,40.82277,4,32070
16686,-73.808985,40.822228,1,460
16687,-73.8877451,40.8374016,25,56174
16688,-73.885964,40.836769,1,20849
16689,-73.8842537,40.8361835,1,15468
16690,-73.8834017,40.8358855,19,55645
16691,-73.8792656,40.8344168,28,56318
16692,-73.8785425,40.8341657,3,34525
16693,-73.876594,40.833882,2,22555
16694,-73.872749,40.834401,14,54605
16695,-73.871826,40.834525,3,40988
16696,-73.8709,40.834645,5,43884
16697,-73.866806,40.834837,11,53452
16698,-73.865979,40.835205,10,52549
16699,-73.901511,40.843368,1,12075
16700,-73.899371,40.842679,6,44995
16701,-73.89835,40.842347,2,25442
16702,-73.897491,40.842067,1,10431
16703,-73.90756,40.844735,2,33398
16704,-73.902916,40.844181,2,28854
16705,-73.901675,40.843838,3,30593
16706,-73.874812,40.896847,4,38280
16707,-73.87482,40.898445,2,23883
16708,-73.876545,40.876601,1,13512
16709,-73.903739,40.847328,4,42096
16710,-73.903565,40.847908,1,15469
16711,-73.903281,40.848692,13,54102
16712,-73.9030301,40.8494122,2,26864
16713,-73.9028866,40.8514015,2,20850
16714,-73.902774,40.8517961,9,51205
16715,-73.9012471,40.8544822,6,46668
16716,-73.908399,40.880819,1,18695
16717,-73.899866,40.8930735,6,44653
16718,-73.8993585,40.8970253,5,40989
16719,-73.9107577,40.8519413,14,54229
16720,-73.906511,40.857699,1,22556
16721,-73.906115,40.858344,9,51295
16722,-73.905329,40.859644,4,44996
16723,-73.904366,40.861218,2,23884
16724,-73.901945,40.864553,6,45900
16725,-73.915267,40.846812,3,32071
16726,-73.914892,40.847311,4,38281
16727,-73.914426,40.847964,1,9718
16728,-73.9129709,40.8500956,2,30594
16729,-73.899086,40.871969,5,44654
16730,-73.900039,40.872136,4,33399
16731,-73.857678,40.845692,2,33400
16732,-73.860234,40.84896,1,20851
16733,-73.9120878,40.8921781,10,50500
16734,-73.9131851,40.892763,1,461
16735,-73.9123323,40.8952233,7,45608
16736,-73.841616,40.838387,2,26865
16737,-73.845905,40.836273,1,7838
16738,-73.844943,40.837094,2,17842
16739,-73.8493633,40.8574986,2,20852
16740,-73.849309,40.858718,4,38282
16741,-73.8490781,40.8658558,1,7839
16742,-73.849032,40.867554,9,51296
16743,-73.848974,40.869372,1,5215
16744,-73.850689,40.875487,18,55530
16745,-73.85261,40.877855,1,9719
16746,-73.877656,40.8540526,1,462
16747,-73.8972661,40.9089176,1,463
16748,-73.8977979,40.9091243,2,19509
16749,-73.9084017,40.8151104,3,33401
16750,-73.9065802,40.8147191,4,43031
16751,-73.905674,40.814523,1,9720
16752,-73.924025,40.819285,1,10432
16753,-73.917119,40.817512,7,48755
16754,-73.915991,40.817211,1,15470
16755,-73.9287384,40.8228363,1,20853
16756,-73.926946,40.820382,2,25443
16757,-73.904749,40.814328,1,5216
16758,-73.8868856,40.8511703,1,15471
16759,-73.886384,40.852243,7,46905
16760,-73.8853568,40.8542936,2,28855
16761,-73.885421,40.854498,2,32072
16762,-73.884675,40.855388,4,41544
16763,-73.8821675,40.8583629,1,464
16764,-73.7871354,40.8490221,2,25444
16765,-73.7849881,40.8495254,1,9721
16766,-73.829968,40.8509305,4,42097
16767,-73.81748,40.834155,4,37442
16768,-73.8180572,40.8355345,3,28258
16769,-73.818507,40.836657,12,53356
16770,-73.9033496,40.8769437,8,51297
16771,-73.901128,40.879629,6,45609
16772,-73.8495252,40.8344636,1,9722
16773,-73.848486,40.834525,8,50070
16774,-73.845427,40.834937,2,28159
16775,-73.8442296,40.8351557,1,9723
16776,-73.840028,40.835663,1,5928
16777,-73.821314,40.837488,2,25445
16778,-73.820948,40.837226,3,39743
16779,-73.818773,40.837178,5,46906
16780,-73.8178138,40.8372472,1,465
16781,-73.834708,40.836372,2,26866
16782,-73.833806,40.836643,6,46669
16783,-73.831149,40.837448,2,25446
16784,-73.830302,40.837772,11,52799
16785,-73.828929,40.838309,10,52628
16786,-73.828066,40.838665,1,27630
16787,-73.8268651,40.8387135,5,39744
16788,-73.827505,40.825943,1,5217
16789,-73.826994,40.826194,4,38283
16790,-73.826204,40.826581,5,43032
16791,-73.824625,40.827353,2,30595
16792,-73.823579,40.827867,6,47562
16793,-73.822396,40.828448,5,43467
16794,-73.820746,40.829259,1,14553
16795,-73.819884,40.829688,3,36538
16796,-73.818104,40.830554,10,52629
16797,-73.816532,40.831326,5,43468
16798,-73.8193692,40.8444171,8,48205
16799,-73.819151,40.84817,1,10433
16800,-73.8202833,40.8415962,2,16033
16801,-73.856871,40.8767887,1,7840
16802,-73.8589429,40.8768542,2,26867
16803,-73.861644,40.876857,3,34526
16804,-73.8887076,40.8251812,6,42582
16805,-73.8888006,40.8262763,8,50200
16806,-73.88885,40.8267867,1,17542
16807,-73.889,40.828781,1,14554
16808,-73.888081,40.831502,4,43885
16809,-73.8833286,40.8391717,1,8252
16810,-73.8829257,40.8395024,2,20854
16811,-73.881511,40.840665,3,36539
16812,-73.8844666,40.8104724,11,52117
16813,-73.885563,40.814642,2,34527
16814,-73.8498438,40.904074,1,15472
16815,-73.847917,40.9039338,2,26868
16816,-73.846071,40.903789,1,22557
16817,-73.893713,40.853595,2,20418
16818,-73.893333,40.854031,1,18604
16819,-73.8925,40.854975,6,45301
16820,-73.891087,40.856598,5,44655
16821,-73.8232518,40.8436564,3,32073
16822,-73.8232281,40.8442418,1,9724
16823,-73.823012,40.847161,5,42098
16824,-73.868096,40.818498,3,30596
16825,-73.867164,40.818616,1,4341
16826,-73.8633561,40.819124,2,23885
16827,-73.862464,40.819247,4,36540
16828,-73.861531,40.819379,8,50201
16829,-73.859666,40.819618,4,39745
16830,-73.857768,40.819879,11,52688
16831,-73.856711,40.820019,2,27631
16832,-73.85158,40.820711,5,40990
16833,-73.8454561,40.8215353,4,38284
16834,-73.8424329,40.8219061,3,32074
16835,-73.880525,40.878011,1,20855
16836,-73.879579,40.877827,8,51016
16837,-73.8294038,40.8885232,1,466
16838,-73.8287654,40.891138,1,467
16839,-73.917376,40.8815009,2,27632
16840,-73.9179524,40.881874,4,39746
16841,-73.9144676,40.87961,6,46170
16842,-73.9153445,40.8801627,4,39044
16843,-73.9170584,40.8812857,3,35590
16844,-73.8629618,40.8344187,1,18605
16845,-73.866729,40.834048,1,9725
16846,-73.865793,40.834139,2,19510
16847,-73.864883,40.834231,1,5218
16848,-73.838231,40.891126,2,28856
16849,-73.8392813,40.8938654,4,39747
16850,-73.840723,40.897653,1,9726
16851,-73.843241,40.903765,5,42583
16852,-73.835829,40.843472,1,16660
16853,-73.8329312,40.843529,8,50071
16854,-73.830432,40.843858,15,54666
16855,-73.829655,40.844089,1,16661
16856,-73.829315,40.844192,3,34528
16857,-73.82871,40.844374,1,7841
16858,-73.828453,40.844451,7,49360
16859,-73.8275448,40.844732,1,15473
16860,-73.826748,40.845079,4,37443
16861,-73.8249394,40.8460842,2,19511
16862,-73.8239479,40.8466341,1,7842
16863,-73.821103,40.848199,1,4342
16864,-73.875507,40.829234,1,27352
16865,-73.921285,40.835724,3,40384
16866,-73.912395,40.830936,5,45302
16867,-73.91049,40.830737,1,20856
16868,-73.909713,40.83047,7,48583
16869,-73.90896,40.830226,1,22558
16870,-73.906571,40.829452,6,47563
16871,-73.905531,40.829104,4,40385
16872,-73.9050333,40.8289472,1,13513
16873,-73.903852,40.828194,3,35591
16874,-73.9002225,40.8266881,1,9727
16875,-73.898442,40.826349,4,43033
16876,-73.89721,40.826059,5,45610
16877,-73.895824,40.825995,1,22559
16878,-73.8948178,40.8262797,5,43469
16879,-73.8929424,40.8268418,7,49498
16880,-73.891913,40.826794,4,41545
16881,-73.887895,40.826743,10,51925
16882,-73.824156,40.828469,2,18725
16883,-73.822922,40.829075,1,8253
16884,-73.843169,40.87029,2,30597
16885,-73.913884,40.808723,3,37444
16886,-73.891627,40.832733,2,30598
16887,-73.84313,40.841345,1,13514
16888,-73.842041,40.840646,14,54694
16889,-73.9079948,40.8914227,2,25447
16890,-73.9079913,40.8936109,15,54278
16891,-73.9076849,40.8976069,1,14555
16892,-73.9068604,40.8992077,11,52800
16893,-73.9064003,40.8995841,2,19512
16894,-73.9151833,40.8834753,1,5929
16895,-73.9109245,40.8879606,2,22560
16896,-73.836742,40.8833223,3,28857
16897,-73.8245962,40.860252,2,16034
16898,-73.8251284,40.8611997,3,32075
16899,-73.82577,40.8624678,1,8254
16900,-73.8260132,40.8627883,8,48584
16901,-73.88736,40.842692,1,16253
16902,-73.885815,40.84193,4,39748
16903,-73.816003,40.816864,1,9728
16904,-73.814263,40.817085,2,22561
16905,-73.812648,40.817283,1,10434
16906,-73.919182,40.843307,5,44997
16907,-73.88947,40.847384,3,34529
16908,-73.803578,40.811529,1,468
16909,-73.8977654,40.8364784,29,56336
16910,-73.892484,40.843825,10,52550
16911,-73.891125,40.84541,17,55376
16912,-73.888155,40.848929,4,40991
16913,-73.886436,40.850309,13,54103
16914,-73.885768,40.850836,6,44998
16915,-73.8854408,40.8510675,4,42099
16916,-73.8847318,40.8517653,1,17543
16917,-73.883628,40.853909,9,52021
16918,-73.8810475,40.8585247,1,9729
16919,-73.898012,40.832734,5,45303
16920,-73.875734,40.896858,1,4343
16921,-73.8787613,40.9035772,3,19513
16922,-73.9310112,40.8136268,34,56499
16923,-73.901989,40.835694,3,33402
16924,-73.901126,40.836814,2,22562
16925,-73.9120206,40.8082617,2,18186
16926,-73.901744,40.83846,2,30599
16927,-73.898663,40.843933,2,28858
16928,-73.897703,40.845642,4,40992
16929,-73.897043,40.846828,1,22282
16930,-73.894318,40.851891,1,14556
16931,-73.893071,40.85325,4,40386
16932,-73.891801,40.854611,3,39045
16933,-73.889918,40.856798,1,22563
16934,-73.889171,40.857656,6,46433
16935,-73.886731,40.860116,2,5930
16936,-73.866888,40.835473,3,36541
16937,-73.8650064,40.8349176,2,24238
16938,-73.8628878,40.8342815,7,49645
16939,-73.859052,40.833434,2,23886
16940,-73.8540955,40.831551,2,20419
16941,-73.8472806,40.8294858,1,5219
16942,-73.845231,40.828992,4,39046
16943,-73.86996,40.82236,1,5220
16944,-73.870002,40.822698,5,43470
16945,-73.870335,40.824059,1,5931
16946,-73.8715309,40.8291774,3,32076
16947,-73.871794,40.830305,4,44656
16948,-73.8304977,40.871449,3,28859
16949,-73.900606,40.870233,3,30600
16950,-73.9085675,40.8870528,2,20857
16951,-73.8282499,40.8441401,2,28860
16952,-73.892947,40.82414,2,23887
16953,-73.89193,40.824656,26,56181
16954,-73.889711,40.8258,1,9971
16955,-73.8863819,40.8275126,1,7843
16956,-73.8861181,40.8276473,17,55482
16957,-73.881981,40.828356,4,33403
16958,-73.881046,40.828432,5,44999
16959,-73.880112,40.828511,6,45611
16960,-73.8773078,40.8287724,3,40387
16961,-73.876402,40.828977,11,52551
16962,-73.870903,40.830563,6,45000
16963,-73.870007,40.83082,3,41546
16964,-73.866355,40.831874,8,50589
16965,-73.865461,40.832132,4,39749
16966,-73.8645665,40.8324006,2,28259
16967,-73.9141711,40.8162661,12,53453
16968,-73.911942,40.816047,3,39047
16969,-73.9091237,40.8159664,3,37445
16970,-73.9082103,40.8162622,2,28260
16971,-73.90665,40.817179,1,8255
16972,-73.905313,40.817925,8,52552
16973,-73.904999,40.81806,1,24152
16974,-73.90347,40.818737,20,55755
16975,-73.903114,40.8189087,1,8256
16976,-73.897864,40.821598,2,18462
16977,-73.895861,40.822631,3,40388
16978,-73.894883,40.823134,1,28160
16979,-73.8932,40.824008,3,34530
16980,-73.8603679,40.8333439,7,49795
16981,-73.8546522,40.8339263,1,28861
16982,-73.848063,40.835636,1,15474
16983,-73.847316,40.836264,2,19514
16984,-73.846678,40.836794,20,55829
16985,-73.845808,40.837513,4,41547
16986,-73.844581,40.838536,11,52916
16987,-73.843054,40.8397926,8,49943
16988,-73.840078,40.84169,6,47564
16989,-73.83874,40.842386,2,25042
16990,-73.8368162,40.8435125,1,8257
16991,-73.8324831,40.8468336,7,49944
16992,-73.8315329,40.8476057,1,18324
16993,-73.8296113,40.8516447,2,33404
16994,-73.8292854,40.8519183,11,53413
16995,-73.8285348,40.8522642,5,44657
16996,-73.8321992,40.8819825,1,5221
16997,-73.841498,40.874825,1,469
16998,-73.841334,40.875003,2,19515
16999,-73.847441,40.869343,2,28862
17000,-73.842994,40.874488,2,5222
17001,-73.845525,40.858538,2,20858
17002,-73.845234,40.867484,3,40389
17003,-73.8450796,40.8154753,1,9730
17004,-73.884901,40.804813,1,4344
17005,-73.886312,40.810193,6,47989
17006,-73.8874027,40.8143163,1,22564
17007,-73.8557765,40.8375691,1,470
17008,-73.9156082,40.8208313,1,27353
17009,-73.9139733,40.8203716,10,52190
17010,-73.913063,40.820133,2,37446
17011,-73.912159,40.819786,13,53992
17012,-73.907823,40.818538,1,16662
17013,-73.906997,40.81834,4,40993
17014,-73.906242,40.818158,11,52737
17015,-73.9050078,40.8178792,19,55578
17016,-73.903593,40.817579,2,35592
17017,-73.9007549,40.8167504,3,39750
17018,-73.8999656,40.8162898,4,43034
17019,-73.8992191,40.8158542,2,28863
17020,-73.8976453,40.8149357,7,49945
17021,-73.892371,40.812336,2,30601
17022,-73.923371,40.8231,5,45304
17023,-73.923073,40.823624,2,27633
17024,-73.9220816,40.8036731,1,471
17025,-73.921083,40.805015,1,19516
17026,-73.919224,40.807558,10,52270
17027,-73.918804,40.808262,2,27490
17028,-73.918431,40.808924,1,9731
17029,-73.917599,40.810351,4,41548
17030,-73.9168424,40.8116526,2,30602
17031,-73.91647,40.812311,8,50072
17032,-73.915718,40.813616,4,42100
17033,-73.9153487,40.8142752,2,27634
17034,-73.914954,40.814937,3,37447
17035,-73.9139915,40.8165787,1,9732
17036,-73.9115192,40.8208979,5,41549
17037,-73.911316,40.821263,1,14557
17038,-73.9111732,40.8215038,2,26869
17039,-73.9107011,40.8223259,6,47990
17040,-73.9116637,40.8281953,2,25448
17041,-73.9111912,40.8290738,1,4345
17042,-73.905229,40.838265,2,16963
17043,-73.9045362,40.8395024,1,8258
17044,-73.819513,40.839005,3,32077
17045,-73.8837669,40.8394026,13,54063
17046,-73.9265528,40.804683,1,16046
17047,-73.922886,40.809106,13,54064
17048,-73.9224,40.80978,1,24443
17049,-73.92195,40.810405,3,34531
17050,-73.921035,40.811652,1,15475
17051,-73.920119,40.812894,7,49221
17052,-73.919658,40.81352,1,28864
17053,-73.9177336,40.8161428,1,9733
17054,-73.9175848,40.8160997,43,56628
17055,-73.906215,40.8087929,2,28865
17056,-73.903984,40.810264,1,9734
17057,-73.903243,40.810713,5,44658
17058,-73.902718,40.810917,1,472
17059,-73.9192689,40.8476264,1,10435
17060,-73.91968,40.847902,3,35593
17061,-73.921278,40.848648,4,40390
17062,-73.916174,40.848289,2,16964
17063,-73.878573,40.883798,2,24444
17064,-73.87999,40.87327,1,15476
17065,-73.880649,40.876483,3,37448
17066,-73.887833,40.825946,1,13515
17067,-73.886351,40.826012,2,20859
17068,-73.843946,40.856149,1,9735
17069,-73.840448,40.8556422,2,19517
17070,-73.867714,40.847279,3,39048
17071,-73.8669338,40.847489,13,54065
17072,-73.866343,40.84759,8,49796
17073,-73.865995,40.847633,1,15477
17074,-73.865118,40.847801,2,35594
17075,-73.863373,40.848162,3,40994
17076,-73.859425,40.849324,2,35595
17077,-73.858617,40.849687,1,32078
17078,-73.857001,40.850416,1,33405
17079,-73.85619,40.850779,2,34532
17080,-73.855383,40.851144,3,37449
17081,-73.852024,40.85265,5,45612
17082,-73.851218,40.853019,4,45305
17083,-73.850408,40.853382,9,50202
